Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5GgEaw77tURXiOJ9hkE7SD,"Disco","Trinity (Past, Present And Future)","Slum Village",2002-08-13,185306,16,true,brunocaivanophy,2019-11-16T18:04:27Z,"jazz rap","Priority Records",0.82,0.594,6,-8.263,0,0.245,0.0533,0,0.2,0.936,95.833,4
spotify:track:3yBO33Nyb6APYbeLESad7u,"Think Twice","Welcome 2 Detroit","Jay Dee;J Dilla",2001,232533,45,false,brunocaivanophy,2019-11-16T18:43:10Z,"plunderphonics,hip hop alternativo,jazz rap","BBE Music",0.731,0.314,9,-10.235,0,0.254,0.116,0.043,0.594,0.332,99.231,4
spotify:track:4F07ku5lMBIoybFPStM2j4,"Suede","Yes Lawd!","NxWorries;Anderson .Paak;Knxwledge",2016-10-21,174866,0,true,brunocaivanophy,2019-11-16T18:02:09Z,"","Stones Throw Records",0.669,0.735,10,-7.264,1,0.329,0.459,0,0.103,0.723,117.284,4
spotify:track:2dJwnskDT5AHUso6o1Acnp,"Watch Dem Niggas (feat. Foxy Brown)","It Was Written","Nas;Foxy Brown",1996-07-02,244733,45,true,brunocaivanophy,2019-11-16T18:29:52Z,"hip hop vieja escuela,East Coast hip hop,hip hop","Columbia",0.638,0.69,11,-10.362,0,0.255,0.68,0,0.168,0.747,84.765,4
spotify:track:6KyBt4VGbdhGzwhf61DvjX,"COMATUS","THE ""DEEP""","SOUL SCREAM",1996-07-31,98000,0,false,brunocaivanophy,2019-11-16T20:12:05Z,"rap japonés,r&b japonés","NEXT LEVEL RECORDINGS. / FILE RECORDS INC.",0.716,0.744,5,-11.519,0,0.0451,0.783,0.905,0.0998,0.64,86.929,4
spotify:track:5l7tdLI34MnxnNyd2nhNIk,"Curls","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,95506,0,true,brunocaivanophy,2019-11-16T18:46:56Z,"hip hop experimental,hip hop alternativo,jazz rap,plunderphonics,East Coast hip hop","Stones Throw Records",0.533,0.724,7,-8.954,0,0.311,0.275,0.00000459,0.118,0.504,89.862,4
spotify:track:68L4U17CJGa9zr7ebChMwn,"Royalty Capes","and the Anonymous Nobody...","De La Soul",2016-08-26,226638,0,false,brunocaivanophy,2019-11-16T19:17:50Z,"jazz rap,East Coast hip hop","A.O.I., LLC",0.79,0.42,6,-9.32,1,0.315,0.0591,0.0000478,0.0474,0.55,88.088,4
spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,"Check the Rhime","The Low End Theory","A Tribe Called Quest",1991-09-24,216693,64,false,brunocaivanophy,2019-11-16T18:44:24Z,"jazz rap,East Coast hip hop,hip hop vieja escuela,hip hop","Jive",0.881,0.361,11,-14.727,0,0.237,0.0503,0.0046,0.254,0.797,96.43,4
spotify:track:0tqJBkLof2CRBmZVyEEosi,"Searching","The Main Ingredient","Pete Rock & C.L. Smooth",1994-01-01,305640,35,true,brunocaivanophy,2019-11-16T18:52:14Z,"East Coast hip hop,jazz rap,hip hop vieja escuela,boom bap","Rhino/Elektra",0.766,0.515,1,-7.376,1,0.239,0.134,0.0000329,0.0895,0.767,91.074,4
spotify:track:12OkZyDWNBLUqoReoseGrc,"Rhymes Like Dimes","Operation: Doomsday (Complete)","MF DOOM;DJ Cucumber Slice",1999-04-20,258613,0,true,brunocaivanophy,2019-11-16T19:16:35Z,"hip hop experimental,East Coast hip hop,jazz rap,hip hop alternativo","Metalface",0.644,0.751,0,-5.652,1,0.268,0.662,0,0.17,0.759,99.948,4
spotify:track:6xaaj4FkX5W72j2y6n8FLT,"Still Doing It (feat. yU of Diamond District)","Rock Creek Park","Oddisee",2011-09-06,224000,0,false,brunocaivanophy,2019-11-16T18:17:40Z,"jazz rap","Mello Music Group",0.64,0.683,6,-9.588,1,0.167,0.0261,0.266,0.0951,0.807,179.962,4
spotify:track:4fTcyCfuS1FU1u6Y4yH36u,"Carmel City","The Main Ingredient","Pete Rock & C.L. Smooth",1994-01-01,232000,42,false,brunocaivanophy,2019-11-16T18:55:14Z,"East Coast hip hop,jazz rap,hip hop vieja escuela,boom bap","Rhino/Elektra",0.789,0.77,11,-8.095,1,0.228,0.155,0.00478,0.545,0.694,92.099,4
spotify:track:2pMAmZdHfQHyqJCXJbfhK3,"Southernplayalisticadillacmuzik","Southernplayalisticadillacmuzik","Outkast",1994-04-26,317506,52,true,brunocaivanophy,2019-11-16T18:59:41Z,"hip hop sureño,hip hop","Arista/LaFace Records",0.691,0.834,10,-5.802,0,0.225,0.0161,0,0.0559,0.579,172.387,4
spotify:track:209jOJdUwFMGUeTmi3DryR,"Sexy Bitch","and the Anonymous Nobody...","De La Soul",2016-08-26,91136,0,true,brunocaivanophy,2019-11-16T19:19:09Z,"jazz rap,East Coast hip hop","A.O.I., LLC",0.887,0.334,8,-12.154,1,0.428,0.196,0,0.807,0.554,96.186,4
spotify:track:3X75d0zFymyduMJxD806tu,"Slow Groove","Alwasta","Oddisee",2016-03-24,278955,0,false,brunocaivanophy,2020-01-25T00:36:13Z,"jazz rap","Mello Music Group",0.458,0.578,0,-7.439,1,0.148,0.761,0,0.104,0.199,86.135,4
spotify:track:4GdB5M7GbwLZLouktYocFC,"SpottieOttieDopaliscious","Aquemini","Outkast",1998-09-29,426859,60,true,brunocaivanophy,2019-11-16T19:29:54Z,"hip hop sureño,hip hop","Arista/LaFace Records",0.828,0.656,1,-6.571,1,0.222,0.00259,0.0024,0.144,0.709,124.751,4
spotify:track:0XgpiStoxq1IJncYlPrvZ5,"Runnin'","Labcabincalifornia (Deluxe Edition)","The Pharcyde",1995-01-01,296266,66,true,brunocaivanophy,2019-11-16T20:02:38Z,"jazz rap,West Coast hip hop,hip hop vieja escuela,hip hop","The Bicycle Music Company",0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,4
spotify:track:6rGi0GY8EYym1dZOFpa69f,"Gat Damn","Bandana","Freddie Gibbs;Madlib",2019-06-28,170232,44,true,brunocaivanophy,2019-12-06T21:09:52Z,"jazz rap,hip hop alternativo,hip hop experimental,plunderphonics","Madlib Invazion/ESGN/Keep Cool/RCA Records",0.776,0.547,6,-7.947,1,0.141,0.201,0.00001,0.114,0.843,85.249,4
spotify:track:3nSECoLmCiUbpQVJtpmS1I,"Poetry","Hard Groove","The RH Factor;Q-Tip;Erykah Badu",2003-01-01,348546,46,false,brunocaivanophy,2019-12-14T16:56:43Z,"neosoul,acid jazz,jazz funk,jazz fusión,jazz rap,jazz,East Coast hip hop,R&B","Verve",0.749,0.501,0,-10.441,1,0.17,0.209,0.0973,0.304,0.4,89.965,4
spotify:track:5F9r9DhlNsYgX8ZaunWPEj,"Soft Porn","Pieces of a Man","Mick Jenkins",2018-10-26,222879,0,true,brunocaivanophy,2020-02-09T21:09:19Z,"jazz rap","Cinematic Music Group",0.588,0.645,10,-7.19,0,0.462,0.0233,0,0.122,0.755,78.85,4
spotify:track:1O33k1KpiGW1hxc45zAeLi,"Lift Your Fist","Streetsoul","Guru;The Roots",2000-01-01,228000,31,false,brunocaivanophy,2019-12-26T21:59:24Z,"jazz rap,acid jazz,East Coast hip hop,hip hop","Virgin Records",0.842,0.64,7,-3.895,0,0.437,0.0831,0,0.0671,0.709,95.182,4
spotify:track:5lMhZ73vY0gjXy8Qgu5fi4,"The Ultimate - Original '94 Version","Do You Want More?!!!??! (Deluxe Version)","The Roots",2021-06-25,437974,9,true,brunocaivanophy,2021-06-25T17:16:00Z,"East Coast hip hop,jazz rap,hip hop","Geffen",0.672,0.685,11,-6.234,0,0.359,0.299,0,0.109,0.57,90.246,4
spotify:track:3Mz4AoWIedMfzCib1LYwMZ,"Brown Skin Lady","Mos Def & Talib Kweli Are Black Star","Black Star",1998-09-29,346666,49,true,brunocaivanophy,2020-01-03T12:16:20Z,"East Coast hip hop,hip hop,jazz rap,hip hop vieja escuela","Rawkus Entertainment",0.57,0.553,1,-9.137,1,0.665,0.557,0.0000567,0.375,0.828,175.559,4
spotify:track:3hfejOz57gFMYxdItd9sNM,"Still Shining","The Coming","Busta Rhymes",1996,177760,33,true,brunocaivanophy,2020-01-23T01:51:27Z,"East Coast hip hop","Rhino/Elektra",0.785,0.605,10,-9.775,0,0.474,0.0258,0.000336,0.273,0.792,92.557,4
spotify:track:1wjd0vLuy6pJzIZYdNJM0Y,"Pad & Pen (feat. D-Life)","The Love Movement","A Tribe Called Quest;D Life",1998-09-29,203040,40,false,brunocaivanophy,2020-01-23T20:18:56Z,"jazz rap,East Coast hip hop,hip hop vieja escuela,hip hop","Jive",0.768,0.523,11,-10.134,1,0.351,0.0331,0,0.0299,0.75,95.703,4
spotify:track:0DpH8Xuut0LJlpKQ6rciNB,"Catching Vibes","Alwasta","Oddisee",2016-03-24,298195,0,false,brunocaivanophy,2020-01-25T00:34:47Z,"jazz rap","Mello Music Group",0.728,0.806,2,-4.893,1,0.181,0.0339,0,0.109,0.207,139.869,4
spotify:track:3XxrB53KnzHAzEg3dn6aJ9,"Rock On","Brothas Doobie","Funkdoobiest",1995,234733,42,true,brunocaivanophy,2020-02-09T20:06:25Z,"hip hop vieja escuela","Immortal Records",0.802,0.389,0,-14.205,1,0.317,0.261,0.0331,0.0809,0.43,89.004,4
spotify:track:4ObEiWAgyPAcL1rIteSUPw,"Gunn Clapp","Da Storm","O.G.C.",1996-01-01,290573,41,true,brunocaivanophy,2020-02-09T20:18:05Z,"East Coast hip hop,boom bap,hip hop vieja escuela","Priority Records",0.908,0.367,1,-13.2,1,0.44,0.19,0,0.0868,0.801,93.017,4
spotify:track:4f3xyi9yD2bcRYIhanZjCW,"Wrekonize","Dah Shinin'","Smif-N-Wessun",1995-01-10,238346,38,true,brunocaivanophy,2020-02-09T21:13:47Z,"East Coast hip hop,hip hop vieja escuela,boom bap,hip hop","Nervous Records",0.851,0.391,7,-12.177,1,0.184,0.165,0,0.14,0.691,89.559,4
spotify:track:4IwlRsx9bQyBOZVZbZdCxi,"Reginald (feat. Ben Hixon)","Pieces of a Man","Mick Jenkins;Ben Hixon",2018-10-26,168474,0,true,brunocaivanophy,2020-02-09T21:14:31Z,"jazz rap,hip house","Cinematic Music Group",0.744,0.72,0,-3.654,1,0.331,0.361,0,0.111,0.629,80.085,4
spotify:track:12EnJiXH4QjBmygqEQXG6M,"All Night Long (feat. Erykah Badu)","One Day It'll All Make Sense","Common;Erykah Badu",1997-09-30,456000,27,false,brunocaivanophy,2020-02-20T11:02:21Z,"hip hop,jazz rap,neosoul,R&B","Relativity Records",0.7,0.352,7,-10.015,1,0.382,0.0406,0.000113,0.454,0.488,90.808,4
spotify:track:0i7jazn1Rtp51KPM4iSs6z,"Nightrider","Nightrider","Tom Misch;Yussef Dayes;Freddie Gibbs",2020-04-16,300990,39,true,brunocaivanophy,2020-04-16T22:29:55Z,"indie soul,nu jazz,indie jazz,jazz fusión,jazz rap,hip hop alternativo","Beyond The Groove / Blue Note Records",0.729,0.571,11,-9.188,0,0.0869,0.0774,0.213,0.0994,0.582,81.486,4
spotify:track:5v9isbe4BHsWc9N25MmWfj,"Whenimondamic","Soundpieces: Da Antidote","Lootpack",1999-04-06,165693,0,true,brunocaivanophy,2020-04-27T21:57:11Z,"hip hop alternativo,hip hop underground","Stones Throw Records",0.618,0.711,2,-6.841,1,0.342,0.41,0,0.615,0.659,97.337,4
spotify:track:3ipzZgH1766XXRamVwk1Iw,"I Juswanna Chill","The LP","Large Professor",2009-07-01,208866,48,true,brunocaivanophy,2020-04-27T22:13:24Z,"jazz rap,East Coast hip hop,boom bap","Paul Sea Productions",0.754,0.801,1,-5.992,0,0.35,0.184,0,0.132,0.391,90.843,4
spotify:track:0AL3sYgEwu649Klba3rhbF,"Colors of You (feat. Mike Posner)","Gravitas","Talib Kweli;Mike Posner",2013-12-15,206821,0,true,brunocaivanophy,2020-04-29T07:20:44Z,"East Coast hip hop,hip hop,jazz rap","Javotti Media",0.906,0.604,8,-5.257,1,0.329,0.409,0.00000146,0.0865,0.649,90.997,4
spotify:track:2KBo6O5rkNdtYT3wYjkEkq,"Fall In Love","Fantastic, Vol. 2.10","Slum Village",2010-10-12,235212,58,true,brunocaivanophy,2020-04-29T07:30:41Z,"jazz rap","Ne'Astra Music",0.796,0.543,1,-7.994,1,0.164,0.0486,0.00584,0.124,0.784,91.212,4
spotify:track:1h20yRsf5WeuHbohrlfcCt,"Me Or The Papes","Wrath Of The Math","Jeru The Damaja",1996-01-01,265533,52,true,brunocaivanophy,2020-04-29T07:35:03Z,"East Coast hip hop,hip hop vieja escuela,boom bap,hip hop","Island Mercury",0.713,0.597,6,-10.741,0,0.37,0.0314,0,0.0348,0.803,169.646,5
spotify:track:30eW6IlBK3wCwcB8TsPXua,"Hip 2 Da Game","The Awakening","Lord Finesse",1996-02-20,243106,0,true,brunocaivanophy,2020-04-29T07:35:29Z,"East Coast hip hop,boom bap,hip hop vieja escuela,hardcore hip hop","Tommy Boy Music, LLC",0.769,0.752,11,-6,1,0.324,0.031,0.00000279,0.0564,0.527,90.225,4
spotify:track:3Ye6KhP5qqFWXnlViKgvis,"Common Free Style","Hard Groove","The RH Factor;Common",2003-01-01,357640,37,false,brunocaivanophy,2020-08-14T21:29:35Z,"neosoul,acid jazz,jazz funk,jazz fusión,jazz rap,jazz,hip hop","Verve",0.922,0.45,2,-9.389,1,0.225,0.355,0.00282,0.434,0.835,104.034,4
spotify:track:7lT1dCz96jANsLAAADlfIg,"Doomsday","Operation: Doomsday (Complete)","MF DOOM;Pebbles The Invisible Girl",1999-04-20,298053,0,true,brunocaivanophy,2020-09-14T19:17:19Z,"hip hop experimental,East Coast hip hop,jazz rap,hip hop alternativo","Metalface",0.856,0.841,6,-7.737,0,0.335,0.0977,0,0.0773,0.794,95.418,4
spotify:track:0JyfYLKuXRmPhMkIPVstu5,"I'm Not a Player","Capital Punishment","Big Pun",1998-04-28,221426,52,true,brunocaivanophy,2020-06-01T22:30:05Z,"East Coast hip hop,hip hop vieja escuela,hardcore hip hop","LOUD Records",0.72,0.721,4,-4.428,0,0.242,0.0101,0.00107,0.4,0.561,94.747,4
spotify:track:3ZrC7cqcOZAe87uD30gCAu,"Two Scoops of Raisons","Can I Borrow A Dollar?","Common",1992-10-06,328840,12,false,brunocaivanophy,2020-06-04T20:58:10Z,"hip hop,jazz rap,neosoul","Relativity Records",0.796,0.362,4,-16.374,0,0.518,0.0872,0.00000206,0.139,0.746,88.866,4
spotify:track:0x6vH74SHU73mkZ4lrTPZs,"Mr. Smith","Mr. Smith (Deluxe Edition)","LL COOL J",1995-11-21,239266,24,false,brunocaivanophy,2020-10-19T22:25:58Z,"hip hop vieja escuela,East Coast hip hop","LL Cool J.",0.736,0.525,6,-12.064,0,0.34,0.407,0,0.275,0.577,87.026,4
spotify:track:4EM9EkVBopyCt5iQXTUqv7,"Strugglin","Yancey Boys","Illa J",2008-11-11,202969,22,true,brunocaivanophy,2020-06-09T11:04:45Z,"jazz rap","Delicious Vinyl Inc",0.763,0.445,6,-7.22,1,0.5,0.394,0,0.098,0.643,81.164,4
spotify:track:1kKLWkqyZEnrOd5tBYYCUn,"Afro Blue","Black Radio Recovered: The Remix EP","Robert Glasper;Erykah Badu;Phonte;9th Wonder",2012-01-01,307440,41,false,brunocaivanophy,2020-06-22T22:36:18Z,"neosoul,jazz rap,R&B,hip hop alternativo","Blue Note Records",0.819,0.428,5,-9.883,0,0.268,0.128,0.0015,0.211,0.465,87.902,4
spotify:track:5ytXunTLHVinixvZG8ZS4B,"Wherever You Are","The Natural","Mic Geronimo",1995-11-24,286600,15,true,brunocaivanophy,2020-07-21T23:22:55Z,"East Coast hip hop,boom bap,hip hop vieja escuela","Blunt Recordings/The Orchard",0.79,0.468,10,-12.626,0,0.343,0.431,0,0.118,0.59,91.014,4
spotify:track:6bYWdnmdsTTKiQWWsQ3ZAB,"For Da Brothaz","4,5,6","Kool G Rap",1995-09-05,225240,41,false,brunocaivanophy,2020-07-31T13:23:53Z,"East Coast hip hop,hip hop vieja escuela,hardcore hip hop,boom bap,horrorcore,hip hop underground","Cold Chillin'",0.732,0.554,10,-8.403,0,0.27,0.206,0,0.1,0.951,161.233,4
spotify:track:0rvprxJjfts9OnuLm58PQK,"Make It Hot","Mr. Smith (Deluxe Edition)","LL COOL J",1995-11-21,271773,28,false,brunocaivanophy,2020-10-19T22:23:01Z,"hip hop vieja escuela,East Coast hip hop","LL Cool J.",0.844,0.422,9,-10.866,1,0.272,0.191,0,0.667,0.663,88.057,4
spotify:track:42il7TuY2vBP0QnWnjpxnI,"Players","Fan-Tas-Tic, Vol. 2","Slum Village",2009-01-26,146279,40,true,brunocaivanophy,2020-12-12T18:52:21Z,"jazz rap","Ne'Astra Music",0.805,0.473,1,-5.924,1,0.484,0.18,0,0.116,0.7,92.944,4
spotify:track:5ti4mhcnlDhC2J1CYUYhWQ,"Keep The Beat","Don't Sweat The Technique","Eric B. & Rakim",1992-06-23,255200,50,false,brunocaivanophy,2020-12-15T22:43:13Z,"hip hop vieja escuela,East Coast hip hop,hip hop","Geffen*",0.846,0.64,2,-13.263,1,0.129,0.63,0.197,0.111,0.707,89.346,4
spotify:track:4TGHOWSNAwUXn5onDQr0P1,"Street Talkin'","The Art Of Storytelling","Slick Rick;Outkast",1999-01-01,221200,59,true,brunocaivanophy,2020-12-22T00:02:40Z,"hip hop vieja escuela,East Coast hip hop,hip hop sureño,hip hop","RAL (Rush Associated Label)",0.933,0.499,5,-7.483,0,0.351,0.0562,0,0.0934,0.843,101.781,4
spotify:track:6WEXZwsXInySZuWaCQrpJz,"Jay Dee 8 (Instrumental)","The King of Beats (Batch #1)","J Dilla",2015-02-07,121184,0,false,brunocaivanophy,2020-12-26T11:32:28Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.873,0.567,1,-12.813,1,0.0344,0.0942,0.942,0.113,0.972,94.113,4
spotify:track:7916zODZpDtY3sjV3ZedNb,"Honey","Soul Travelin'","Strange Fruit Project",2004,237066,6,false,brunocaivanophy,2021-06-05T18:27:48Z,"jazz rap,hip hop underground","Spilt Milk Da Label",0.725,0.671,10,-5.85,0,0.33,0.745,0,0.333,0.706,95.419,4
spotify:track:16SesduvzOpOsTnDBzucJl,"Sometimes - Remix Instrumental","Jay Deelicious 95-98 - The Delicious Vinyl Years (Originals, Remixes & Rarities)","J Dilla",2007-01-01,243693,36,false,brunocaivanophy,2020-12-26T11:34:26Z,"plunderphonics,hip hop alternativo,jazz rap","The Bicycle Music Company",0.754,0.398,11,-8.963,0,0.178,0.00534,0.959,0.0994,0.616,193.089,4
spotify:track:6WBzCRqjK96aKBvKiIyiZO,"Montego Slay","Acid Raindrops","People Under The Stairs",2002-12-10,238420,49,false,brunocaivanophy,2020-12-26T11:38:17Z,"jazz rap,hip hop underground,hip hop alternativo","Om",0.885,0.551,1,-9.794,1,0.24,0.116,0.00864,0.0736,0.66,96.1,4
spotify:track:1OCre7xil1ym1eXXC4rEM6,"Change Clothes","The Black Album","JAŸ-Z",2003-11-14,258426,33,true,brunocaivanophy,2021-01-09T14:30:44Z,"hip hop,East Coast hip hop,rap","Roc Nation / Jay-Z",0.891,0.627,10,-3.79,1,0.0521,0.0416,0,0.059,0.336,104.013,4
spotify:track:6egeeWluS1j7DmS3gfzvBD,"Good Stuff","Kaleidoscope","Kelis;Terrar",1999-12-07,232400,0,false,brunocaivanophy,2021-01-14T14:59:37Z,"","Virgin",0.849,0.444,1,-6.64,1,0.0476,0.00144,0.00037,0.0342,0.705,97.987,4
spotify:track:6xrjmQMIIYgLgjCOeq2dee,"Get Dis Money","Fan-Tas-Tic, Vol. 2","Slum Village",2009-01-26,211132,51,true,brunocaivanophy,2021-01-19T16:23:49Z,"jazz rap","Ne'Astra Music",0.881,0.523,11,-4.87,0,0.338,0.142,0,0.0771,0.75,96.506,4
spotify:track:191nAEklSx8GCafB7WcVPI,"For Corners","Blowout Comb","Digable Planets;Monica Payne;Sulaiman",1994-10-10,422533,46,false,brunocaivanophy,2021-01-19T16:24:00Z,"jazz rap,East Coast hip hop,hip hop,acid jazz,hip hop vieja escuela","Pendulum Records",0.882,0.456,3,-12.091,0,0.142,0.184,0.404,0.336,0.507,100.241,4
spotify:track:2uWMj52ImAeeGQFJmVlU5H,"1nce Again (feat. Tammy Lucas) - Radio Version","Beats, Rhymes & Life","A Tribe Called Quest;Tammy Lucas",1996-07-30,229226,56,true,brunocaivanophy,2021-01-19T16:25:53Z,"jazz rap,East Coast hip hop,hip hop vieja escuela,hip hop,new jack swing","Jive",0.796,0.542,10,-6.751,0,0.302,0.0853,0.000032,0.36,0.855,93.668,4
spotify:track:3nqnWEZnYoetfO2ksMZZVK,"I Like It (I Wanna Be Where You Are)","2000","Grand Puba",1995-06-20,263533,0,true,brunocaivanophy,2021-01-19T16:26:20Z,"East Coast hip hop,jazz rap,hip hop vieja escuela,boom bap","Tommy Boy Music, LLC",0.865,0.641,10,-6.652,0,0.162,0.0611,0.000107,0.218,0.762,95.307,4
spotify:track:4u7hiFNXUeTG3A4dqQrkcd,"Resurrection","Resurrection","Common",1994-10-25,227826,49,true,brunocaivanophy,2021-01-19T16:26:30Z,"hip hop,jazz rap,neosoul","Relativity Records",0.769,0.682,1,-12.584,1,0.354,0.0252,0.000384,0.702,0.433,91.486,4
spotify:track:6yZAdQyPJtXjATvAT8ERQg,"Coolie High","Uptown Saturday Night","Camp Lo",1997-01-28,241133,50,true,brunocaivanophy,2021-01-19T16:26:42Z,"East Coast hip hop,jazz rap,hip hop vieja escuela","Arista",0.765,0.601,11,-9.326,0,0.203,0.0225,0,0.385,0.368,85.928,4
spotify:track:2MAaiV0bbeq4FpSwPe2rR8,"Find a Way","The Love Movement","A Tribe Called Quest",1998-09-29,203066,60,false,brunocaivanophy,2021-01-19T16:27:11Z,"jazz rap,East Coast hip hop,hip hop vieja escuela,hip hop","Jive",0.773,0.58,8,-8.466,1,0.432,0.0357,0,0.485,0.713,94.093,4
spotify:track:4JNTpbntShpUpACDUzwHV5,"GO!","Be","Common",2005-01-01,224160,59,true,brunocaivanophy,2021-02-13T16:25:34Z,"hip hop,jazz rap,neosoul","Geffen",0.838,0.763,10,-11.132,0,0.227,0.0914,0.0000139,0.123,0.544,104.957,4
spotify:track:3gTTDjDha02XJ4xuS2KF0e,"The Look of Love, Pt. 1","J-88","Slum Village",2009-04-15,218079,50,true,brunocaivanophy,2021-01-19T16:26:49Z,"jazz rap","Ne'Astra Music",0.873,0.586,7,-5.184,1,0.241,0.191,0,0.0849,0.533,92.907,4
spotify:track:0VEIYFDR3Gho22L73r3gku,"The Greatest Mc's","The Sight of Things","The Nonce",1998-10-13,319106,10,false,brunocaivanophy,2021-03-04T18:30:55Z,"hip hop underground,jazz rap,boom bap,West Coast hip hop","Wild West Records / Fluid Recordings",0.546,0.749,6,-10.264,1,0.344,0.306,0.00000366,0.362,0.488,87.464,4
spotify:track:4zOPcDeRdPTwjkMN4YZYBO,"Get Ta Steppin'","Hi-Teknology","Hi-Tek",2020-01-08,277066,39,false,brunocaivanophy,2021-03-08T20:14:38Z,"","Hi-Tek Music, Inc.",0.719,0.601,7,-7.008,1,0.183,0.529,0,0.402,0.721,90.394,4
spotify:track:5XhVDACHIDD7rCEEd3skYQ,"Luv Is","Soul Travelin'","Strange Fruit Project",2004,228600,20,false,brunocaivanophy,2021-06-05T18:07:33Z,"jazz rap,hip hop underground","Spilt Milk Da Label",0.694,0.8,4,-5.499,0,0.396,0.231,0.0000017,0.146,0.772,99.998,4
spotify:track:2LPa6itkkgJVCrEi6DumpK,"Silent Treatment - Kelo's Mix","Do You Want More?!!!??! (Deluxe Version)","The Roots",2021-06-25,242240,31,false,brunocaivanophy,2021-06-25T17:09:15Z,"East Coast hip hop,jazz rap,hip hop","Geffen",0.705,0.644,4,-6.751,0,0.264,0.0617,0.00000129,0.288,0.425,87.502,4
spotify:track:6uaoSgn30v0gutPO0aBAHY,"What a Shame","Ghetto Millionaire","Royal Flush;N.O.R.E.",1997-08-19,254266,20,false,brunocaivanophy,2021-11-27T22:46:09Z,"East Coast hip hop,boom bap,hip hop underground,reggaetón","Blunt Recordings",0.784,0.809,10,-8.288,0,0.241,0.0307,0.00000194,0.112,0.62,94.995,4
spotify:track:5ovaAL9Xo7FRPRU3QZv8eS,"Beauty In The Dark (Groove With You) - Mos Def","The Isley Brothers: Taken To The Next Phase (Reconstructions)","The Isley Brothers;Mos Def",2004-08-24,354266,42,false,brunocaivanophy,2021-07-07T23:21:00Z,"motown,quiet storm,soul,soul clásico,funk,northern soul,East Coast hip hop,hip hop vieja escuela,hip hop","Epic/Legacy",0.571,0.537,9,-10,1,0.127,0.306,0.139,0.0923,0.401,164.265,4
spotify:track:5fAacciZPmLLFrr8RZ5fvn,"2000 Seasons","Train of Thought: Lost Lyrics, Rare Releases & Beautiful B-Sides, Vol. 1","Talib Kweli",2015-07-21,253068,48,true,brunocaivanophy,2021-09-03T15:54:04Z,"East Coast hip hop,hip hop,jazz rap","Javotti Media",0.767,0.734,10,-4.297,0,0.355,0.148,0,0.923,0.846,93.108,4
spotify:track:0wotldYXx2K5HH0CwhzYrX,"Baby","The Shining","J Dilla;Guilty Simpson;Madlib",2006-08-21,208320,36,true,brunocaivanophy,2021-09-06T05:39:34Z,"plunderphonics,hip hop alternativo,jazz rap,hip hop underground,hip hop experimental","BBE Music",0.478,0.812,11,-5.709,0,0.423,0.369,0,0.278,0.768,89.041,4
spotify:track:5NrUiQ3YgkgvY1AmkUkS7g,"Music In My Mind Part 1","Fruit Of The Past","Jazz Liberatorz",2009-05-11,50346,21,false,brunocaivanophy,2021-10-07T17:33:28Z,"jazz rap,nu jazz,ritmos de jazz","Kif music",0.65,0.587,10,-11.915,1,0.268,0.788,0.00342,0.401,0.865,95.173,3
spotify:track:58MeeOMk6PMQxXWY9YCNPD,"Next Levels","Take Me To Your Leader","King Geedorah;John Robinson;Stahhr;Stacy Epps;Invizible Handz",2003-06-17,229320,62,false,brunocaivanophy,2021-11-19T20:01:55Z,"jazz rap,hip hop alternativo,hip hop experimental,R&B alternativo,hip hop underground","Big Dada",0.729,0.557,6,-11.264,1,0.243,0.649,0.000117,0.262,0.893,92.816,4
spotify:track:2wkwWJ1T2GbDHsttXzrItJ,"Montara","Shades Of Blue: Madlib Invades Blue Note","Madlib;DJ Lord Such",2003-06-24,351866,36,false,brunocaivanophy,2021-11-27T16:57:09Z,"hip hop experimental,hip hop alternativo,jazz rap,plunderphonics","Blue Note (BLU)",0.684,0.515,0,-11.436,1,0.0443,0.0872,0.563,0.281,0.421,95.072,4
spotify:track:1C16hfx4jVDUgcAGVaLho3,"Niggas Night Out","Ghetto Millionaire","Royal Flush",1997-08-19,170893,10,false,brunocaivanophy,2021-11-27T22:58:11Z,"East Coast hip hop,boom bap,hip hop underground","Blunt Recordings",0.882,0.912,9,-4.792,0,0.213,0.18,0,0.247,0.717,101.883,4
spotify:track:5ETM3aBrDf45TWg9AgnWQD,"Black Nostaljack AKA Come On","Uptown Saturday Night","Camp Lo",1997-01-28,251960,38,false,brunocaivanophy,2022-02-06T23:50:38Z,"East Coast hip hop,jazz rap,hip hop vieja escuela","Arista",0.755,0.751,0,-7.631,1,0.273,0.00654,0,0.0582,0.381,93.058,4
