Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7zEGXh0HeOUhVHGVn0TF5f,"Diadema","Diadema","Mir Nicolas;Sirio;Castellanos",2024-09-05,234420,8,false,brunocaivanophy,2024-09-05T16:46:42Z,"boom bap,hip hop latino","Mir Nicolas",0.532,0.586,4,-10.245,0,0.365,0.142,0,0.0905,0.118,154.968,4
spotify:track:3uDHMYqIWroVzf6e0WLxBx,"Like This","Don't Forget To Breathe","Buddy",2024-03-29,177842,28,true,brunocaivanophy,2024-09-11T18:16:30Z,"","Buddy / EMPIRE",0.79,0.776,0,-7.61,1,0.176,0.0671,0,0.0834,0.668,75.964,4
spotify:track:5IcP1PPnleZ2kuwKDyfNC5,"Forgiveless (feat. Ol' Dirty Bastard)","SOS","SZA;Ol' Dirty Bastard",2022-12-09,141960,59,true,brunocaivanophy,2024-09-15T17:00:26Z,"R&B,East Coast hip hop,hip hop vieja escuela,hardcore hip hop","Top Dawg Entertainment/RCA Records",0.668,0.769,9,-5.25,1,0.218,0.366,0,0.0861,0.469,79.852,4
spotify:track:5xMw6qCcpd2gBXPGTegC4W,"SOS","SOS","SZA",2022-12-09,117773,60,true,brunocaivanophy,2024-09-16T02:15:34Z,"R&B","Top Dawg Entertainment/RCA Records",0.507,0.657,7,-7.356,0,0.233,0.669,0.00000697,0.0947,0.506,119.159,1
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,87,true,brunocaivanophy,2024-09-16T02:18:19Z,"R&B","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
spotify:track:69VA8V5j9jHmaiBNOuJ7g1,"Ferraris in The Rain (feat. ScHoolboy Q)","The Genuine Articulate","The Alchemist;ScHoolboy Q",2024-09-20,184266,35,true,brunocaivanophy,2024-09-23T06:25:57Z,"hip hop alternativo,jazz rap,hip hop experimental,boom bap","ALC",0.423,0.55,11,-11.335,0,0.143,0.69,0.0000243,0.271,0.375,111.767,5
spotify:track:0k46RHQDiZrP8eDgY4bd3v,"WHY, WHY, WHY","MINISERIES 2","SUMIN;Slom",2024-07-18,161375,45,false,brunocaivanophy,2024-09-23T16:21:05Z,"k-rap,r&b japonés","STANDARD FRIENDS",0.884,0.463,0,-7.035,0,0.0586,0.0353,0.00478,0.0766,0.899,121.986,4
spotify:track:0SliiopgwbmEG1OmnzBDMY,"Sixteen","God Forgives, I Don't (Deluxe Edition)","Rick Ross;André 3000",2012-01-01,495573,47,true,brunocaivanophy,2024-09-24T04:43:23Z,"hip hop sureño","Def Jam Recordings",0.636,0.619,7,-7.268,1,0.0794,0.0155,0,0.22,0.114,87.032,4
spotify:track:7G95nOaTYYapYylcjFwI9c,"Glow","Tasty","Kelis;Raphael Saadiq",2003-01-01,240026,33,false,brunocaivanophy,2024-09-24T04:49:11Z,"neosoul,soul,retro soul","[PIAS] Recordings Catalogue",0.78,0.585,0,-6.503,1,0.0628,0.0152,0.000599,0.0743,0.638,91.451,4
spotify:track:2DtlsG1WkjGo4TWd2W2GEu,"N2U (feat. Khujo Goodie)","Idlewild","Outkast;Khujo Goodie",2006-08-22,220840,24,true,brunocaivanophy,2024-09-24T04:50:38Z,"hip hop sureño,hip hop,crunk","LaFace Records",0.808,0.463,11,-6.26,0,0.373,0.0863,0,0.408,0.486,178.967,4
spotify:track:6qvkRSSx2JE3iFCi2KFZcq,"No Problems","SHINBANGUMI","Ginger Root",2024-09-13,224888,49,false,brunocaivanophy,2024-09-27T04:42:54Z,"city pop","Ghostly International",0.782,0.921,0,-5.131,1,0.0449,0.268,0.548,0.0976,0.947,135.026,4
spotify:track:5WU1phGjLciz9OHtD1XNDp,"There Was A Time","SHINBANGUMI","Ginger Root",2024-09-13,169927,36,false,brunocaivanophy,2024-09-27T04:55:30Z,"city pop","Ghostly International",0.729,0.907,11,-4.986,0,0.0565,0.211,0.924,0.11,0.887,137.009,4
spotify:track:5BxfpTBHCnTgnfgnujse6g,"All Night","SHINBANGUMI","Ginger Root",2024-09-13,177049,34,false,brunocaivanophy,2024-09-27T04:55:59Z,"city pop","Ghostly International",0.751,0.864,1,-7.215,1,0.0514,0.0109,0.827,0.372,0.852,122.034,4
spotify:track:5opqxxGSbCFxBx3v7cFiJN,"Out of State","Rikki","Ginger Root",2020-10-23,175874,14,false,brunocaivanophy,2024-09-27T05:06:13Z,"city pop","Acrophase Records",0.798,0.834,10,-7.123,0,0.0446,0.329,0.643,0.355,0.966,110.004,4
spotify:track:5ByeSm6a9XBLWzADRov15S,"Troy St.","ONE FORTY SEVEN","9th Wonder;Give Em Soul",2024-09-27,184539,11,false,brunocaivanophy,2024-10-01T19:17:15Z,"hip hop alternativo","Jamla Records",0.494,0.438,11,-11.387,1,0.167,0.0943,0.835,0.122,0.339,76.075,1
