Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0HbdBEndaEEKXjbbtSKWPI,"Boggie Sentimental","Ciudad de Tonos Lejanos","Carlos Cutaia",2005-10-15,197613,0,false,brunocaivanophy,2025-12-07T19:00:43Z,"","RGS Music Bajo Licencia Babylon",0.512,0.899,5,-7.557,0,0.0294,0.0034,0.225,0.0898,0.519,104.936,4
spotify:track:3DiRtCH2QXIuDxcRTwtsiF,"Havona","Heavy Weather","Weather Report",1977-03-01,361400,33,false,brunocaivanophy,2026-01-05T05:03:37Z,"jazz fusión,jazz,jazz funk,free jazz","Columbia/Legacy",0.314,0.783,4,-9.748,1,0.0381,0.346,0.12,0.0611,0.264,141.578,4
spotify:track:4euxFlxLWVGmZZLyYARTyE,"Spanish Joint","Voodoo","D'Angelo",2000-01-01,344493,59,false,brunocaivanophy,2025-12-07T19:32:15Z,"neosoul","Virgin Records",0.729,0.498,0,-8.906,0,0.0822,0.537,0.317,0.134,0.781,111.822,4
spotify:track:4Bjwyj8KM85xblkSt5A24j,"Run To The Sun","In Search Of...","N.E.R.D",2002-03-12,291066,61,false,brunocaivanophy,2025-12-07T19:27:04Z,"","Virgin Records",0.771,0.769,10,-6.021,1,0.0977,0.144,0.0000263,0.0544,0.877,96.952,4
spotify:track:4gHL9zecwVCYeDettmnK2s,"Brakhage","Dots And Loops","Stereolab",1997-09-23,330466,31,false,brunocaivanophy,2025-12-07T18:52:10Z,"art pop,krautrock,post-rock,neopsicodélico","Duophonic",0.682,0.615,6,-11.498,0,0.0647,0.439,0.571,0.119,0.618,138.972,4
spotify:track:4o8DOGfUL8nIKltWIpDvBa,"Reunion","Detroit Deli (A Taste Of Detroit)","Slum Village;J Dilla",2004-01-01,243333,38,true,brunocaivanophy,2025-12-07T19:20:17Z,"jazz rap,plunderphonics,hip hop alternativo","Priority Records",0.483,0.712,11,-6.921,0,0.228,0.403,0,0.0812,0.365,100.026,4
spotify:track:633PfmSDPfYA2wOjZK6EZm,"Rust (feat. Tom Misch)","Black Classical Music","Yussef Dayes;Tom Misch",2023-09-08,238786,52,false,brunocaivanophy,2025-12-10T17:45:56Z,"nu jazz,indie jazz,jazz fusión,indie soul","Brownswood Recordings",0.646,0.564,2,-12.531,1,0.039,0.677,0.869,0.104,0.36,96.707,4
spotify:track:0jlMcYPjGafTd1h3xiQZOO,"This Exists (Existe Isto)","Light As A Feather","Azymuth",1979,275066,8,false,brunocaivanophy,2026-01-17T17:38:00Z,"jazz brasileño,jazz funk,jazz fusión,acid jazz","Black Sun Music",0.383,0.581,7,-15.26,0,0.0552,0.665,0.538,0.0914,0.486,153.554,4
spotify:track:48eyogX5MeZNgovSLo1fle,"Gaviotas","El Hombre Hace Planes, Dios Se Ríe","Dano;Escandaloso Xpósito;Halpe;Dj Swet",2023-01-27,261000,0,true,brunocaivanophy,2025-12-07T19:24:33Z,"trap argentino,hip hop latino,trap","MÉCÈN Ent. / Ziontifik Music",0.399,0.596,9,-11.387,0,0.33,0.358,0.0000282,0.655,0.548,75.196,4
spotify:track:0k6WMNaYENiEhseD7MAi4N,"Safeandsound","LOVED","Parcels",2025-09-12,276347,58,false,brunocaivanophy,2025-12-07T19:35:51Z,"indie soul","PARCELS MUSIC",0.609,0.432,7,-9.076,1,0.0284,0.698,0.00343,0.131,0.431,79.974,4
spotify:track:2R4AlwtrrkMaRKojcTIzmL,"For the First Time","This Old Dog","Mac DeMarco",2017-05-05,182306,82,false,brunocaivanophy,2025-12-07T19:00:47Z,"indie,indie lo-fi","Captured Tracks",0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,4
spotify:track:1iA4JW1NzmcYNG8ZASIjdH,"When I'm Gone","At Peace with Woman","The Jones Girls",1980,288720,34,false,brunocaivanophy,2025-12-09T02:22:15Z,"soul de Filadelfia,post-disco,quiet storm,soul clásico","Legacy Recordings",0.742,0.646,7,-9.86,1,0.0698,0.216,0.00028,0.408,0.619,95.583,4
spotify:track:3bJhVduzDlXCrWYNfZSMGO,"Please Don’t Stay (Once You Go Away)","Let's Get It On","Marvin Gaye",1973-08-28,207506,52,false,brunocaivanophy,2025-12-09T02:28:13Z,"motown,soul clásico,soul,northern soul,quiet storm","Motown",0.44,0.62,1,-11.124,1,0.0506,0.58,0.00107,0.246,0.851,167.217,4
spotify:track:3TpUmKBluhNM1oiNHFV7y7,"Never as Good as the First Time","Promise","Sade",1985-11-04,299506,52,false,brunocaivanophy,2025-12-24T16:11:40Z,"","Sony Music UK",0.79,0.559,6,-13.901,0,0.0384,0.0911,0.141,0.0459,0.962,107.627,4
spotify:track:2YacEO0nGjH87golPqa8Rk,"No Culpable","We The People","Franco Carter",2018-04-20,155853,27,false,brunocaivanophy,2025-12-26T15:51:35Z,"","Franco Carter",0.437,0.76,9,-5.633,0,0.234,0.516,0,0.463,0.813,164.193,4
spotify:track:3rTboU1EiIkKlA4CQh5i8W,"Things Are Getting Better","In Search Of...","N.E.R.D",2002-03-12,255573,46,true,brunocaivanophy,2025-12-07T19:16:18Z,"","Virgin Records",0.802,0.918,11,-4.305,0,0.133,0.0248,0.00000396,0.0593,0.919,117.985,4
spotify:track:1wgjAYlp6GHSX6ex8pRJd9,"#TETAS","#TETAS","CA7RIEL & Paco Amoroso",2025-02-27,149394,52,true,brunocaivanophy,2025-12-07T18:55:47Z,"","5020 Records",0.584,0.632,7,-5.761,1,0.279,0.0725,0,0.251,0.635,92.338,4
spotify:track:2JzCcEy2ckhRda5n0HUUmM,"Snowbound","Kamakiriad","Donald Fagen",1993-05-25,428760,33,false,brunocaivanophy,2026-02-01T02:28:37Z,"yacht rock,aor,jazz pop","Reprise",0.722,0.418,8,-12.554,1,0.0668,0.0802,0.024,0.122,0.718,167.108,4
spotify:track:40YQDJrYZFIP24QVfUi9Ar,"You Know What","Seeing Sounds","N.E.R.D",2008-01-01,270680,65,true,brunocaivanophy,2025-12-07T18:59:25Z,"","The Neptunes",0.802,0.787,8,-5.489,0,0.0399,0.0242,0.000469,0.111,0.942,120.012,4
spotify:track:5cR93FH9SJKzkS6QhPHg7W,"Llamame","Mordisco","Emmanuel Horvilleur",2007-10-16,197026,36,false,brunocaivanophy,2025-12-07T19:16:31Z,"rock argentino,indie latino","Ariola",0.708,0.584,0,-9.922,1,0.0414,0.287,0.00000899,0.147,0.672,90.994,4
spotify:track:4wsujeV0M04tGW15FUbZMk,"Adelante","Chances","Illya Kuryaki & The Valderramas",2012-10-29,241598,35,false,brunocaivanophy,2025-12-07T18:54:22Z,"rock en español,rock argentino,rock latino,alternativa latina","Ariola",0.551,0.613,2,-5.052,0,0.0502,0.0497,0.00000119,0.126,0.667,175.888,4
spotify:track:14XuQw5bvGRxRsj3zZ2ZUP,"Vino Mariani","El Perfume de la Tempestad","Indio Solari;Los Fundamentalistas del Aire Acondicionado",2010,284453,0,false,brunocaivanophy,2025-12-07T18:43:57Z,"rock argentino","Luzbola",0.58,0.812,9,-3.394,0,0.0282,0.00017,0.0481,0.362,0.311,114.978,4
spotify:track:2Nyztwz6fs4sXGCqIhAwIO,"Waterboy","viagr aboys","Viagra Boys",2025-04-25,178497,53,true,brunocaivanophy,2026-01-04T19:05:40Z,"post-punk,egg punk","Shrimptech Enterprises",0.663,0.687,9,-6.346,0,0.0696,0.0187,0.00203,0.504,0.714,131.913,4
spotify:track:7vGiMj5OHWXDaeKxFfmAvQ,"Catamaran","...And the Circus Leaves Town","Kyuss",1995-05-30,179826,47,false,brunocaivanophy,2025-12-18T06:05:58Z,"stoner rock,stoner metal,sludge metal,doom metal,rock espacial","Rhino/Elektra",0.472,0.72,1,-9.966,1,0.036,0.0365,0.786,0.105,0.384,92.669,4
spotify:track:7GVvj4zJNVuBJSl6StEfn5,"Only A Fool Would Say That","Can't Buy A Thrill","Steely Dan",1972-11-01,175273,68,false,brunocaivanophy,2025-12-07T18:42:37Z,"yacht rock,rock clásico","Geffen",0.759,0.367,0,-19.024,1,0.0367,0.848,0.00000112,0.227,0.96,129.882,4
spotify:track:1lsvp57NI8vTXOdowNQJRz,"Don't Let the World Pass You By","Cosmic Messenger","Jean-Luc Ponty",1978,384040,36,false,brunocaivanophy,2025-12-24T15:43:20Z,"jazz fusión,rock progresivo,jazz francés,jazz","Rhino Atlantic",0.228,0.781,0,-14.178,1,0.108,0.00686,0.209,0.13,0.228,159.625,4
